featureid	Intercept	ATTRIBUTE_sex[T.male]	ATTRIBUTE_samplecollectiontimehongcode[T.Cort_1200]	ATTRIBUTE_samplecollectiontimehongcode[T.Cort_1600]	ATTRIBUTE_samplecollectiontimehongcode[T.Cort_1900]	ATTRIBUTE_samplecollectiontimehongcode[T.Cort_Waking]	C(ATTRIBUTE_bmicat_bditotalcat, Treatment('HL'))[T.HH]	C(ATTRIBUTE_bmicat_bditotalcat, Treatment('HL'))[T.OH]	C(ATTRIBUTE_bmicat_bditotalcat, Treatment('HL'))[T.OL]	ATTRIBUTE_age	ATTRIBUTE_race	ATTRIBUTE_metabolomicsplatenumber	ATTRIBUTE_del8
624	-1.14896370772632	-0.00495828798039415	0.415457491434891	0.493082269821687	0.23293938319277	0.815690087144859	2.89069374910715	-0.251128583665525	-0.478093909690868	-0.00986355145422597	0.519578212633778	0.663141560632621	0.0281808458401542
625	-5.97140576247486	0.186799394730492	0.179695133723099	-0.185594812240081	0.115349194212667	0.684880780046471	2.799717749275	-0.219456105943357	0.634937716056813	0.0114569908663831	0.76942534162109	1.87988454744581	0.0616567738487105
626	4.88282058830944	0.327609243635102	0.308516983546097	0.523984893951936	0.349584957762472	-0.193955851728432	2.00028976312998	-0.746219306703245	-0.674645232627879	-0.00463173326996942	-0.388947358593296	0.586974828395878	-0.0617205045984406
627	-4.12789418105396	-0.230264601465301	0.234828714884598	0.216192230377717	0.274264952345602	0.666811512773521	3.19561513773325	0.314779013876284	0.251705956985463	0.0104454441651903	0.642657773330856	1.52206415579084	0.0518799170984607
629	-5.55884625319752	0.778309616092606	0.107594494379838	0.502787574921174	0.390252491636984	0.410319613283165	3.09204527250651	0.547608703855837	-0.333969401786815	-0.0241782718613543	1.02657155109947	1.38107830927137	0.054462269706903
633	3.99818764324871	0.248512121681137	0.256425623453934	0.159659132156892	0.203253170653097	0.368275212114342	3.55615618339899	1.43890213269409	1.49827210359763	0.0112422688588701	0.449648866191555	-0.436774783875907	-0.00646123027962637
634	-3.61016585234913	0.513636621478958	-0.457640643559615	-1.22221590599008	0.183569332762472	-1.06659836881828	1.93689092508677	-0.311017542596494	0.214739037086476	0.0173102042362295	0.564294129371692	1.27819741413358	0.00924266298699188
636	-0.753529328148687	-0.207202998157577	0.0851779027355506	0.564726814423127	-0.208240130738504	0.206889199083336	3.12573489061716	-0.00416079115453849	-0.175183343360912	0.00533570188136916	0.244968363776852	0.417817658636605	0.0642645776404719
637	3.09373877640454	-0.11764985060318	0.438783769167741	0.608728751335664	0.725219508810751	-0.369842721158974	2.85652586332682	-0.359753041978513	0.445167732765187	-0.00362807114569326	0.0634039731175194	0.778439125869309	-0.00660545116824102
643	5.97442935105053	0.25311799610035	0.520536903895219	0.300724014435334	0.171473404570333	-0.653708172971718	2.20254739633921	-1.37882724356238	-0.792165803382884	0.00781168255062918	-0.0817353634684791	0.59058990225557	-0.0437789514527936
645	2.69251726265637	-0.20323163008316	0.501622800387223	0.78988192955069	0.791354438467733	-0.239640666181557	2.0023818861616	-0.872515111680662	-1.15449600167085	-0.000972179444114166	-0.0898395089953651	0.733857328895365	-0.0103690896050353
646	2.68826918001858	0.0222399261035158	0.267512325800736	0.505212768707795	0.484137674971334	-0.682340813810341	2.69619926325205	-0.0822531278092016	0.329668236305226	-0.0134094811320104	-0.0839491991847267	0.732585298720633	-0.00852049997610044
647	7.8644044220039	0.10334633553402	0.137790684260209	0.0774514524083565	0.858515044852011	0.280489252870567	0.293184364951879	-0.754821925874387	0.235046935607899	-0.0165576997488536	-1.45433025644715	-0.345247321870292	-0.0924328334496636
648	2.42254116829125	-0.0342545930109785	0.237351660288651	0.263484939728303	0.197734257384054	0.663625048463829	3.90391972175959	1.14026451158937	1.19268460326384	0.000822611404975457	0.342525968089748	0.154540545198952	0.0163245972888148
650	1.30982087250439	-0.208322939630585	-0.12530564828984	-0.149400010909515	-0.205075124100931	0.843949841325768	3.27753456941965	0.178099006895388	0.333795023490895	-0.0082610694035687	0.223887929454495	0.374707168791329	0.0134317987265717
651	4.04961310024945	-0.0180938888154791	0.229064707316239	0.326124653015656	0.313191553755514	0.578731345003136	2.00732406488779	0.194488257650698	0.190385413696278	-0.0281204358717226	0.0671721191555749	-0.653983765389884	0.0196395707915257
652	-3.04086567763599	-0.649626520629959	0.716965322054703	0.946160182152314	0.543962618513815	1.22766225225259	3.32059022299173	0.09883245873865	0.491415215064992	0.00109366911502699	0.554252857103993	0.536703905913865	0.0397179469599109
654	1.64339826698986	-0.121210095640259	-0.0180690245258019	0.791651114616914	0.809909483595602	-0.0197453033275528	2.50546594969156	-0.887701898332273	-0.0330543989639389	-0.0119575660019912	-0.0470264463275184	0.880637652132546	-0.000375437723221302
655	4.31151340599743	-0.517673042770462	-0.00266670747868281	-0.401051059569793	0.149931093855612	0.250856684511192	1.9613970171583	-0.255791097398435	-0.276127147148143	-0.0175403847634592	-0.146984508499454	-0.729680829789604	-0.0228342778847833
656	-6.70389153365406	-0.353692379947738	0.483904485262711	0.352562889252229	0.549662372275106	0.852421091859825	2.80509289614084	0.565659076456393	0.193169546653737	-0.00343531344977994	0.5639061813653	1.68385631487135	0.0627099208666663
657	-5.73248936538013	-0.531220761295395	0.332043175257523	0.157384380493684	0.355538269682638	0.569138811891563	2.97443755976084	0.0636973087829005	-0.246886062095653	0.000427775336822075	0.675649160280872	1.66581714794401	0.0502214811875205
660	2.13979280810443	-0.329681602474289	0.213703636683304	0.121662124786897	0.0898632017810268	0.717217730348595	3.25573607794169	1.08505851078447	0.924755764533986	-0.00822157760111471	0.267017522588421	0.716447877589499	0.0051671423150878
663	4.60682581063	0.0323877006955578	0.21078849271663	0.0449752656560372	0.125446697874777	0.414824770753868	2.38449117056254	1.17221711624082	1.53857086353492	-0.00253449541477342	0.0488978119045983	-0.0968037183546672	-0.0319525889919419
665	1.91229389305798	0.278201061133309	0.338189367808182	-0.0204382093805839	0.0508042780597133	0.402656124895103	1.36849030367258	0.771598786596621	0.939861548473347	-0.0216862151674726	0.27398363663261	0.594088687453305	0.00869120500448155
667	3.62681244011608	0.196678939107819	0.210155968226273	0.296033605728669	0.158403298063986	0.47667150384713	2.23707255236033	-0.479753046746885	-0.301121162841808	-0.0207137835487523	0.27094123674934	-0.257226758744682	-0.00995876191717577
668	-6.09812523726734	-0.200559851881103	-0.273779387913863	0.0757505742650459	0.0100332705218715	-0.145667267972938	2.34904571882609	-0.636194496865903	0.100519371559132	0.0345112963304124	0.592484516086106	1.84975594923261	0.0731584586335998
671	3.32778964634625	0.306598874572678	0.277889732874711	0.157564863358064	0.26209296862673	0.409023808305748	3.58910044542673	1.46491653520283	1.55683713906001	0.0151986165628038	0.456942463055302	-0.423639827516044	-0.00460849440258932
672	3.96951077576367	0.0385271802730992	0.246523384608109	0.220632776413483	-0.0167344601910191	0.595045851533897	3.14358075968149	0.294038385633792	0.378732276489247	-0.0085836869939961	0.236080685392071	-0.0264711911940226	0.000747882588086606
675	4.64047787781445	-0.0549422401748464	0.414294485606034	0.208732828293366	0.269643923445456	0.658515023057945	2.89845081678751	-0.134593516107236	-0.179214286277782	-0.0120382660344042	0.0470333786160241	-0.426846318986381	-0.0214175201819558
677	-5.71308686141285	-0.1532359693013	0.612768892802079	-0.0050521047968437	0.271236797972433	0.620222376649864	2.67611369005564	0.105345219854678	0.223908734848012	0.00419357071669917	0.676725679770161	1.44332242653135	0.0672702685131412
678	3.92843804951397	-0.0626761141978071	0.238280539072831	0.288080438766999	0.149549147291891	0.666803168123253	2.92235549799326	0.193415016416873	0.418609095146169	-0.00358143796173711	0.236210206285168	0.171838289949929	-0.00115178822142076
679	1.27528409357754	-0.783236948009567	-0.0495836691486047	0.275945648346467	0.0605877844531459	-1.0361055862255	0.374715651191503	-1.08323946547094	-1.61866621918489	0.0116072280988298	0.323934891954113	0.828495121452843	-0.00367554387611341
680	-0.339924591820562	0.0462816160358622	0.152543310679276	0.0106155721288155	0.00671305338930317	0.586523102586754	3.48286863676432	0.431873173002566	0.604932618667592	-0.000322336079160171	0.570494804292966	0.708108215484654	0.0323459476365428
682	-6.23852326278003	-0.179440883155899	0.435314659632523	0.512550100479646	0.487077018423788	1.1636151540928	2.98493441454294	-0.0764926965195287	-0.0668819422226059	-0.00879978735891958	0.654059460148264	1.66228819534544	0.0590389043225627
684	5.56959579582897	-0.0252088058553503	0.24769878820308	0.220821603928132	0.0816692320544643	0.455248640840538	2.47081657759073	-0.0862572486359228	-0.110571073959361	-0.0121909330874481	0.0985484512001763	-0.668211990144218	-0.0158321663604398
686	3.50842211838452	0.503479036334915	0.465532545603593	0.0360863057713936	0.506155630751364	-0.634353114301674	0.0167556654584704	-2.33996024679724	-1.16239337868501	0.015867809085568	0.152383604779888	0.58995833143953	-0.0631092332170625
688	0.22414050694195	-1.09584876632317	0.0567748589886024	0.862594231758637	1.37137653510164	1.50064067727853	0.845472897208959	-0.615518599267637	0.270159316589345	-0.0185489186361231	-0.0148503093569984	1.12172383711103	-0.0442588768766541
689	1.59030852909771	-0.113734034057693	0.387468103922684	0.629027589951081	0.618904253645651	0.233706759279259	2.87184664121988	0.209965795759524	0.885365438987721	0.0126550926551423	0.29376388503616	0.477605110857522	0.0148688846400659
691	-0.360840815346563	-0.485194531436996	0.239598040140946	0.203804239426179	0.0953585116107387	0.80476455575753	3.40719499699	1.23411630142149	0.44221074633788	-0.00519318294672151	0.424845659866978	1.06858760759596	0.0217404610610287
693	4.04473350640026	-0.261154052969055	0.305498842753251	0.164205536041779	-0.0302010567944127	0.58823566324044	2.79106112829569	0.0103250448745142	0.0940764670867813	-0.00137045395521303	0.186986574664761	-0.564944678094352	-0.00372027343672705
696	2.07232843782393	1.1947120752372	0.408181910075028	-0.78912140449472	-0.28460965474058	-0.168163968259804	0.526288832343846	-0.85689058851782	-1.20548062271882	0.00454719762357096	1.11518085910385	0.711145146641766	-0.0739071063564439
697	1.89084200258938	0.43101114297287	0.38158870176204	0.70590554157309	-0.274198153809794	-0.438295556241981	2.60048695913675	-0.698319106813108	-0.591289090583812	-0.00490372043995042	-0.0128897337764015	0.522351941916977	0.00304401276099491
699	1.93991551991192	-0.406065491195755	0.385744576014359	0.288912042770905	0.0515667406756801	0.582468317811974	2.76151534429911	-0.0268168742615331	-0.0769165033798325	-0.0131550987526574	-0.0855886249392738	0.331854975674187	-0.0106230053917785
701	2.93854961987225	0.398811968807144	0.151605371989091	0.190335973892731	-0.000957825974710502	0.317612932985313	2.71290072313669	0.690991491560305	0.759959948589314	-0.0124397619902887	0.222317615285564	-0.451808863427604	-0.0119538932905812
703	4.16444430943218	0.0585038448404654	0.212322001017411	0.0861644593816231	0.143527409239523	0.407167719667442	2.36444875112894	1.24361765432772	1.60519290470075	-0.00210131493357797	0.0854764075428734	-0.105265730168785	-0.0290961257980485
704	-1.2183444679192	-0.628319588657455	0.314660076655228	0.397007211838288	0.190528055830709	0.741093205278404	2.66043540350321	-0.25732615541998	0.0628572230834854	0.0030766914323173	0.441799202695538	0.597400150153672	0.0245913451670389
705	5.32245395775524	-0.0590693775378034	0.213954691447098	0.1955032197576	0.0655108896930141	0.478628920381554	2.50707646719339	-0.0483075673538793	-0.0910200352172958	-0.0125729439124264	0.114668437972714	-0.605889850404228	-0.014498981820168
706	-0.315658348839605	-0.265878764148788	0.107868675745804	0.0858583299260567	0.166404148741476	0.861290024583824	3.07273599020365	-0.311494737382566	-0.306920098732005	0.010680856435021	0.371312195196796	0.430451176021134	0.0289290741218905
707	-5.20127751235279	-0.290520128961639	0.33302331403621	0.631786092911286	0.388930222197287	0.298997687166222	3.00967105738047	0.496575087789858	0.514227819969167	0.00581597375722746	0.734215492144276	1.74788815424207	0.0558403216435294
708	-4.37795855407032	-0.441458520647125	0.521561865366776	-0.28796960433908	0.275678297682516	0.816917227571495	3.90103134027842	1.18820606220182	-0.266195821235667	-0.0239293330624499	0.411543721094776	1.08429304406408	0.075479519380508
709	5.65588234062878	-0.232095626350479	0.163354162730057	0.412590011749787	0.433010598822348	0.10404925233651	1.65916212908152	-0.628998666520749	-0.123370694587718	0.0017831942722402	0.314469853177715	0.349255001995598	-0.00652037671369505
710	1.03788600559918	-0.226400253530578	0.336198095835526	0.393961652908845	0.202636381788961	0.551923559968956	2.86676653734568	-0.0158518845993627	0.235623193313588	-0.00828481999186655	0.372599759832073	0.482346392128502	0.0204336259646993
711	-3.70883252028736	-0.736433175560074	0.482981090105851	0.408611044083161	-0.785866597489603	0.173020647829063	1.99903353563669	0.150737613920535	0.117854309608449	-0.0540929601803221	0.195155659452129	1.45126408979658	0.0439701311423163
712	-6.67059876326832	-0.500787583347397	-0.0877673582660363	0.120863899384064	-0.605448582963236	0.644485758607872	3.66121473423365	0.463228732828463	0.160175991584767	-0.000582262621799903	0.83718260540073	1.60114604875806	0.057847400022922
713	-5.83918072585377	-0.335725364442901	0.0210547490490272	0.473460897598786	0.12071957270693	0.651537464921959	3.92307701221827	0.742559820894564	0.475847793151845	0.0241702294632993	0.564400639146615	1.11882284924749	0.0938463069631438
714	-2.10695769194874	-0.255108860488968	0.584733609713395	0.73120616355948	-0.486103633240946	0.994108127420433	3.91215073577288	1.02697309899744	1.06814153247069	-0.0457599663451113	0.0841549129635583	0.693097527030741	0.0213599152064602
716	4.92640612717358	-0.0887120339833067	0.309600357569535	0.256487592850251	0.124707600279562	0.433648155992516	2.34316095224741	-0.102658181901609	-0.316300439308177	-0.0233911371134021	0.0253937335163842	-0.654356175210441	-0.0178388945625443
717	3.03828029032437	-0.30292799806221	0.0850889726055457	-0.191634431685882	-0.707845071152933	1.21336357480813	-0.565629397712916	-0.142538815255796	0.322785330345143	0.00228151890488486	0.125342109933544	0.0939872925019613	0.0121039909443538
718	1.70818195934979	-0.11978108918293	0.247037653483231	0.170624002609773	0.12868609110903	0.87048344499398	1.51699384561899	-0.809439807649289	-1.09354762978364	-0.0275655023097791	0.494055593147923	0.208855516169106	-0.00183302647036505
719	-7.27760769728931	-0.246125218626098	-0.498758311711471	-0.413590923156219	-0.659978249863871	-0.0604621898479385	2.92365547529581	0.389295131449069	0.51284689955901	-0.00709368263332029	0.718884961441208	1.88490194723371	0.0662451692058425
722	-2.38725640181812	0.0530546378065034	0.595250014818986	0.55372379699759	0.580173393889181	0.879622267549522	2.80559011808756	0.245383471731509	0.0244774346847427	-0.0239694975126334	0.458156848087956	1.02679694339994	0.0414547350390534
724	-0.919704455178106	0.0383328560926153	-0.576381202183883	0.307196840439362	-0.0992001088421421	0.653457449739464	2.18530115000132	-0.363196759935056	-0.460337686012279	-0.0132222266211905	0.962581882014919	0.658561230528986	0.00852088799166489
725	-6.41527153853687	0.0124569859542086	0.254080538309891	0.486082777176423	-0.0356565507214146	0.899367617433556	3.65560093037012	0.107106894735659	-0.603024053047191	0.0123975558862291	0.774664887920071	1.24755532190565	0.0564924821390491
727	3.47290955181805	-0.0945432308874891	0.39475369886287	0.156537279282136	-0.037589410142191	0.0671143997364121	4.19595749191168	0.981309682611788	1.04225821547698	0.0034001565262876	0.400947132840801	0.329040056917702	0.0144662806431483
729	-7.05590321425709	0.0199067544378474	0.515887860812028	-0.108351722564178	0.351870676680319	0.511500881975182	2.47891541830423	0.462093085531558	0.290640068580617	0.010283766566237	0.47297946526115	1.86900848791364	0.0482766598595958
730	-5.46209837798389	-0.0149680349789427	-0.0355789618121789	-0.607207551803069	-0.566920617417582	0.210370348756798	2.57689210287455	0.825131565813388	-0.822428512046825	-0.0175630522236027	0.421796703472782	1.54585022375349	0.0730104863776546
733	-6.2424972236565	-0.194768381472664	-0.0581846193896935	-0.157140746917205	-0.0217190774242955	0.150044010942467	3.2289192330015	-0.107863813157712	-0.232602762649547	0.0151771030113302	0.727951446309734	1.75424570486311	0.0486710973216872
734	-8.59684254531177	0.0888041507639124	1.16408527330287	-0.125987306441741	0.615562578840963	0.622317122285851	3.76140155903223	0.123137444738711	-0.274546074340831	0.00923177066298346	0.68258492065971	1.69137079164747	0.0653519228233676
735	-1.81287099723133	0.0837898113019898	-1.41726159616582	-1.02671290954538	0.0955075232226772	-0.575821114713661	5.82280668131235	1.46336774576124	0.0413310056228531	0.024138571946343	-0.344416013225864	0.30661366030935	0.102424369020639
738	-8.1769569099358	-0.375171837564544	-0.0985362486468957	0.714825853500886	0.489923259421102	1.0475353468113	1.86430701128367	0.0439136927169215	-0.225744175384532	0.00527341130228857	0.32029483629768	1.85107368871931	0.0817180879546981
739	4.49786828156201	0.0347174823470547	0.283492331065018	0.188488229904694	0.0892089811999721	0.464449452226646	2.21684750429514	-0.151938586946164	-0.267171310852061	-0.0122620852008261	0.178462693229366	-0.71089881017443	-0.0176269888744969
740	-5.11503960494312	0.0156066481210425	-0.164440150700729	-0.112793937529998	-0.0878530534069615	0.139484452074059	2.82869418970469	-0.0688758189636816	-1.26821522660066	-0.00338557709900518	0.644766023144175	1.29774696275953	0.0384204078598599
743	-6.87457920913013	-0.233899560924606	0.173130993403275	-0.0244958551783134	0.235520264311544	0.554838465517052	3.35524889341715	0.660659522299136	0.214698625137318	-0.0025060807630219	0.625489739462782	1.52002567693952	0.0687223829461913
744	-0.229482668679083	-1.69257446860893	-14.1105465845691	-0.438034787978606	0.461641928358786	0.892965363328941	4.44035005829456	0.168827623609866	1.20329443865012	-0.00413462494460722	0.34676312817638	0.382273680422341	-0.0194109856949468
746	4.11469910736767	-0.319409516807632	0.285240177668412	0.303849682007356	0.14763869921755	0.690874861543663	2.8890013348234	-0.0679933125931371	0.195023012687672	0.00160429838152747	0.473264993861366	0.580885528478657	0.0332656920089107
747	6.1228751957008	0.0299289886094763	0.0110552354229285	0.207173093948884	0.209725042982809	0.545851992433556	2.47539624086741	-0.147417574639951	-0.195661711166393	-0.00475044150797506	0.365707168117214	-0.122582786824668	0.0034493085129838
748	-7.2243259132317	-2.29167565440758	1.07232153848537	0.966478928719086	0.738093277617208	0.834395693605431	-0.00507203229543585	-1.5791329438645	-0.262243079612743	0.0106746277496419	-0.0295217542498817	2.82449681207899	-0.0275494821236749
750	-2.98510529403003	-1.76004489993675	0.831918601549943	0.0704061833959053	0.03081216494631	0.92855720407296	2.21248897425058	-1.65704265188757	-0.0160106892089951	-0.00631004174200674	0.333640584483791	1.1188327138162	0.00703895167845297
752	-6.92666603926929	-0.369687047954635	0.109317783869584	0.665656313095612	0.301682135267965	0.238593624895103	3.03464671484354	-0.228336005921995	-0.252485203216563	0.0038579201981626	1.02239821268623	2.09554273531202	0.0223921908198576
754	-8.10985161666187	-0.465359297748642	0.355065588511307	0.626627787743134	0.496124407454245	0.393111990755089	3.42591264358881	0.657163769487704	0.300597501327504	-0.00169899661986013	0.579898563906599	1.86943239614729	0.0548303954436164
757	-5.74574686888965	-0.446596053596573	0.364671711481888	0.717161521111054	0.471370956106894	0.376946018999107	2.56117256990793	-0.388178020234739	-0.263488578269969	0.00886397275181632	0.816972190275837	1.87756449625257	0.0115198826550226
760	-7.99951054457935	-0.946194258686142	-0.0994894461261437	0.505037292633576	-0.00846610386777691	0.358374165361412	2.3513705383909	-0.35994771074835	0.0734879498977554	-0.00108723503498216	0.31046555353706	2.31166250154737	0.0253962025179248
767	4.34862206574169	-0.0775275651179121	0.213665728129227	0.2468788472753	0.0808965174395961	0.510734604661949	2.32096752039316	-0.204073577638303	-0.127994584510814	-0.00945275624243398	0.219417283073116	-0.374902659203971	-0.0084286883340497
773	-0.860539692681158	0.496447863820954	0.115433697260697	0.357244953308625	0.295559307738058	0.748611973588951	4.01163747421625	1.07659831691202	1.43021419398974	0.0175506456479631	0.269620725646664	-0.0913352306151042	-0.0456630803511758
774	-5.10266901854786	-1.36193331813438	-0.196753020726363	0.340265020523591	-1.12235722859312	-0.247320605451576	2.53510531298044	0.44598045993265	1.81139862292003	0.00805221709462027	-0.082014551624607	1.6888765756822	0.00943675992476749
777	-7.97052742842945	-1.40058931445702	0.276688818491776	0.885764583740754	0.3018905131061	1.30723230726052	2.02013357988718	-1.58100214552466	-0.732279824684154	0.0239272846564851	0.0655371041447411	2.33729440614942	-0.0135553285346646
779	-8.79052426223072	-0.911466506477432	-0.138711448155563	-0.110234990920501	0.252594610853903	0.213605450456627	2.77897783628824	0.139177531484927	0.24262566619109	0.0295679441377721	0.44841087771957	1.90691322729353	0.0537469320132117
782	6.93039534683911	0.00760476926342986	0.260618452586014	0.220972761307282	0.0838529078204555	0.496506737535484	2.2986145865095	-0.0774222905594457	-0.113672780464183	-0.0114646411776342	0.133801528945614	-0.678708844926322	-0.0187679111824651
783	-11.963527458947	-1.13110658263786	0.399112228907426	1.1043292132955	0.322650810881369	0.855499790971764	1.8613689791334	0.113841027502383	-0.731692122886668	-0.0332549351542987	0.731194684043575	3.33265287325147	0.0332093954219203
785	-0.878945845406378	0.443276676181717	1.36667025522121	1.08978222290091	0.550735613508932	0.81335453874398	4.94992991796854	1.34258434597072	1.37016017489623	-0.0370104012355008	-0.00162004517013925	-0.294640177037681	0.0548303209378104
787	3.68629251118389	-0.095008981581764	0.335101847208817	0.376774534378571	0.262110373183004	0.628446387117394	2.47141608110788	-0.276496797319089	-0.13974623627473	-0.0150131832152404	0.112864563003231	-0.326269322183097	-0.0131598945574183
789	0.00536678429332937	-0.422349509950714	0.130966906107743	0.166122659836335	-0.0645838769238072	0.8459527958088	3.47858079782847	0.280001968626345	0.604127479125966	0.000597939147075219	0.389204302564312	0.641208461377656	0.0393215313686709
790	1.52248941059796	-0.480648127552109	0.616265897311051	0.172387346420808	0.455364128752462	0.937151240175255	2.89538689962748	-0.346932202096616	-0.151807474563609	0.000354530541618867	0.3185274393708	0.524346045110261	0.0222825718245189
793	-1.14750434760364	-1.10327264403923	0.436163072146256	0.643057808075471	-0.215425113038309	0.178878115480431	3.55810525528315	-0.131295829530393	-0.125810908744823	-0.0174867322012581	-0.0645748286097755	0.40493244573835	0.0458140902354102
794	-10.5197875678948	0.538948240522309	0.167009596384843	-0.128536239470916	-1.51624379475523	-0.119701815778725	2.99264463297251	1.06846070337709	-1.11890606827546	0.00258569258304457	0.212282219663311	1.83120448038343	0.101804652078329
799	-9.20283772353443	-0.455466416832046	-1.04195904298894	-0.340320602263885	-0.194053510026224	-0.566824151212685	1.73322638384226	-0.423669725175535	-0.57143192238618	-0.013619085521976	0.629002606257845	2.91504866525892	0.0203830532862525
801	1.96030164952961	0.678348454479141	0.800032023943742	0.998282298241181	-0.494383672074564	0.571809815233238	2.86640521398905	-0.450684099908506	-0.527590560386668	-0.0139783134028115	0.228511074319531	-0.916699224259819	0.0398030754311662
803	0.219624143798029	-0.0677526417933271	0.882176761187394	0.836220606957002	0.729138037367575	1.47360901719857	2.81629749647501	0.126817077879275	-0.152434515426646	-0.00545143683401723	0.392586597934414	0.665418516736363	0.0279070481790881
804	-12.4018571556023	0.336945446971817	0.232844118632157	0.187416776810212	0.409343501730673	0.320056961839684	4.79023122302416	1.14344953048643	1.47276860230159	0.0181506148264013	0.57200519157951	2.58417362615827	0.067249272777019
805	4.97974680062023	0.018947287295027	0.254300121821244	0.152833208237214	0.0258761851031704	0.413451956575401	2.57542392126444	0.0717590754073512	-0.0301552290420639	-0.00571489681450506	0.207988748088528	-0.997574740197624	-0.00557872949701738
807	-5.84893586043628	0.359522702936096	0.483448509730179	-0.257614389266448	0.583589812918417	-1.17735190504264	2.3738361250532	-0.257741838212644	-0.98719553894807	-0.0371041770368614	0.924704560771633	1.32820177719358	0.084693544371305
808	-1.22463514212879	1.20416906738655	-1.95594405695073	-0.526280656661468	-1.37927398999143	0.949893759553917	2.26458343378428	-0.975323110337888	-0.426728057334911	0.0120164177105031	0.281687000528027	0.336852586720025	-0.0362285032735486
809	-7.44653870467457	0.291796850804253	-0.648375745259445	-0.521842733230071	-1.10746536572386	0.207194374864586	3.70831843725565	1.29672768015083	0.080359292556752	-0.0262512276923083	0.790489474073101	0.974329001162087	0.112212174399076
811	10.3628475486824	0.922930511478348	-0.696025128804366	-0.57104541381784	-0.654424765900858	-0.287882758314125	-0.15429392942068	-1.70461860251013	-1.73078374810029	-0.0468649396016993	-0.370106926426243	-1.96919816091296	-0.0429380081461091
813	-1.51798202399524	-0.5815906796418	0.0997939153087928	0.488207801971955	0.511049768133871	0.511936711137779	2.22721775881174	-0.671176105256711	-0.812132167289745	0.019810842601975	0.552591202542234	0.543798423264061	0.0187785900796484
814	2.8372893750259	0.016887406650944	-0.404524560414474	-0.395769849624114	0.0216969458300991	0.261186884706505	2.63446589819315	0.247616976980532	-0.497799205253612	-0.00830687557307859	0.416154781118084	-0.0289948518538127	-0.00885123869937849
815	-7.10470845107349	-0.765667704101639	0.219312910593827	-0.0141899736780693	-0.313932517365702	0.228318022554405	2.63127418867472	-0.143808155770933	-0.253012823532115	0.0198648928389154	0.767005810275723	1.46966875240568	0.0775546178354602
818	-8.75982357863697	-0.0234969753585623	-0.0475854830371545	-0.203610435332732	1.18099453131746	0.899911450212486	1.91212352625254	0.381345540766085	0.189856720497121	0.0118495731339059	0.421961256995846	1.76281876013044	0.0757390976085048
820	7.3637735664436	0.47432288790123	0.219146494425614	0.105073913727326	0.267702242537252	0.637535618608482	1.88797100893381	-0.14510372232977	-0.170162009666454	-0.011152385482172	0.470817493036438	-0.188230567719902	-0.0327628359065671
823	-10.8497436225823	0.105454726908369	1.38365006879695	0.607892259750886	1.06479181925844	1.36539213544656	2.178628529228	0.350854129080142	0.840995622207631	0.0150658732935987	0.611376059934546	2.22410268232587	0.0492190018429141
824	-8.56866146926197	0.222872304562493	-0.43490242525212	0.542964920197053	0.154748579664938	0.931676434343346	3.71958812586191	-0.0670254523712743	-0.332098054359447	0.0141938163623414	0.680589945748497	1.14894048020605	0.11594273225802
825	3.70774338837353	-0.492691722866134	2.32725745127328	2.73881207386069	-1.80383477528501	1.69132749921609	0.941796148933202	-0.158115535493528	-0.0191935772400009	0.00377964439841132	-0.513610175117802	0.557623713169133	-0.07146839721662
828	3.75878666039196	-0.338159707542496	-0.0843911127673791	0.331277593765778	0.311991831465475	-0.0598561298198623	2.09572872034433	1.88455155539926	2.96424765639495	0.00386581036301474	0.0300718040615807	0.234721547815835	-0.0212430462108274
829	-2.64846684340748	0.400355907920761	-1.33902167841069	-15.503578677978	-0.0713995488445835	0.0320899952106553	3.66778429857615	0.847138137106265	0.196958017875661	-0.0245297860629656	0.452075028553654	1.02753288194898	0.0552013374997954
831	-4.33790041808399	0.075067316014333	0.827820543803055	-0.0227823408503105	0.479540607138388	0.44791321641732	2.52455994001749	0.398443133119906	-0.496812629173289	-0.0267660026539382	0.72312598837917	0.878268248293435	0.1302678965165
832	0.657172065932428	-0.507397798057632	-0.132620091878097	0.250370248947663	0.163194319411032	-0.185659600431435	2.9740329634321	0.318857640508975	0.00908846907805327	-0.00855645884720464	0.132297584548641	-0.265379422452415	0.0351789396389108
834	-6.59932305220875	0.198856922630234	0.842710022486527	1.36133013645224	0.678725382490866	2.53616805559922	-11.2241710770952	0.585759133581484	0.189558578063954	0.0276457800254426	1.08215774013107	0.918936348412072	0.0773582354320865
836	-1.93502022628101	-0.457667914386825	1.0871818108929	0.215489610825105	-0.285796502427347	1.88252501375008	3.26637979856852	-0.10956004213873	-1.07920913643647	-0.0197573534488477	0.557308120414663	0.187486029121911	0.0609267138077598
837	4.59554312821118	-0.680030551906662	0.380941633738358	-0.135508552398162	0.148672482176535	0.0301771629505234	3.71061458698633	0.732083827738131	0.134201002647389	-0.0395432298347153	-0.48609178350861	-0.455055170800651	0.0023653291298728
839	-7.45193840865406	-0.0156487051211164	0.685954098261674	0.242115959320588	0.584601661368124	0.106001662080772	2.7606712233198	-0.507820635553037	-1.39054541535188	0.0187426044330202	0.665748635068585	1.86072201177839	0.062336903823791
